filename,class_label,data_source
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8f8ede38.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8f9ebf7b.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fa096bf.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fa8aab6.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fad9735.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fb0b956.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fb1b5af.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fbdf4c2.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fda0208.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fde3ad1.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fe0469c.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fe28f2e.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fe6b850.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fed2993.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8fefc225.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8ffbd5ae.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\8ffd4ff9.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\901370b6.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90146556.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9014c39d.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9018e669.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9023308d.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\902357e2.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\902e49cf.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\903f5020.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9053941a.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9060a15f.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90613d4b.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90683b15.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\906bc87d.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\909a890d.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90a30800.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90a3a39c.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90b05b4d.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90d2cad4.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90e2a01d.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90e7eaec.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90ecea38.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90f1b37c.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90f1c05d.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\90fbd4f8.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9104c38a.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\910dc153.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\911a824f.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91214155.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91293e97.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\912c25f8.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9133b9de.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91363087.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9147666d.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\914d75e2.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\914df865.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9154e60b.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9155f4ee.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91589588.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\915f042e.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9164250b.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9168923c.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\916a1e9e.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\916c8ad4.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\916d0fc4.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\916f2fba.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\917940e7.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\918045e3.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91809693.wav,Computer_keyboard,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\918d0d06.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\918e91ba.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91ad5777.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91c20b98.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91c86274.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91d51cde.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91dded5f.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91dec7b9.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91f1da02.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\91f4fbbe.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92076449.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9208fc8a.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\920fea97.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9213bda5.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\921eee9d.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9226c06e.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92274098.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\922e13bc.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92302987.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9242007f.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\924a5edc.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\924ce025.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\924f77c2.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9250b965.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92542588.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9257a715.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\925de4db.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9267faa4.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92682b7c.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92729afd.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\928176ed.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\928dd75c.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92928711.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92985f1d.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9299a3f6.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92a6a9e7.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92aeecd5.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92c1d241.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92d6bb08.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92dddeca.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92ed10c3.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92f15847.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\92fd0236.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93009632.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93031ffc.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\930742b0.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\930d93e8.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9310ee5e.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9312a465.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93171d8c.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93198de4.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\931c08e4.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\931d0d71.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9320c55f.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\932280e6.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9325ce28.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\932d89f6.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93317f83.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\933db9eb.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9346e7b5.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93471679.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93519b51.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\936bdcd7.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\936c370c.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\938dc23d.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93a6dc48.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93a6ff48.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93a7c4fe.wav,Microwave_oven,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93b3c709.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93b534a3.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93ee2832.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93f3706a.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\93f8fb1a.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94065e0e.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94072fe7.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\940ccc5e.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9411caa7.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9417a0cd.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\941948de.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\942526b5.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9442ce58.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\944a111e.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9451faed.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94583f41.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\945aa934.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\945ccbcd.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9464646f.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94652861.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9467a87b.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\947e032f.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9482ce36.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9482e6aa.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94871b58.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9494e46f.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\949e481b.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94ac7699.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94b0a4c9.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94b5936a.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94c0bc66.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94c271cf.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94c40c36.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94c63e80.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94d302ef.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94e7df4f.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\94f7e531.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9503993d.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95054edf.wav,Tambourine,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9522a3f6.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9523b6e2.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\952530cd.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\952a9bad.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\952b79a6.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\953073cc.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9538d345.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\954128f1.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\954fb510.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95526c51.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\955561df.wav,Electric_piano,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\955824f4.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\956486a5.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9569d111.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\956a932e.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\956d90d2.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\956e0d7b.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9573a033.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9578a624.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\957a1c84.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\958104a1.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\958d7d6a.wav,Finger_snapping,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\959b54ba.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95a1a668.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95a241e8.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95a54c9a.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95a6c975.wav,Meow,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95b961c8.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95bd02b1.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95bdca45.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95d26d9c.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95d6a11d.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95d825fc.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95e1d0ae.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95eb2e1a.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95f1322c.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95f17364.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95f5d2da.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\95fbe325.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9615da77.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9622a7b7.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9628f165.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\962b14bb.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9635b5e1.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\963d9280.wav,Burping_or_eructation,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96480ba8.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\964c6382.wav,Bus,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9653d9d2.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9656f532.wav,Bark,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\965e56e4.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9663a64a.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\966cb1c0.wav,Glockenspiel,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96721b90.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\967e7193.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96815d71.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9684f313.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\968ee090.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96902014.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9693b0fe.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9699feeb.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\969b4f60.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\969d8270.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96a05522.wav,Keys_jangling,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96aae858.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96adbece.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96b36461.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96b50a2f.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96bcfc71.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96caac87.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96d2ea0b.wav,Tearing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96d2f638.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96dad435.wav,Saxophone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96dc5309.wav,Shatter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96df59a4.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96e3d136.wav,Telephone,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96e5f7c8.wav,Cello,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96e65c33.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96e9e3e9.wav,Flute,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96eccbcd.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96f5ac69.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\96f9fc95.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97069127.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9713a607.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97223bf2.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\972527c2.wav,Hi-hat,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9728b75b.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\972a4b10.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\972b92c7.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\973bef4c.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9742cc48.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\974e742a.wav,Chime,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97599450.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\975fe58b.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9760d7b1.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\976bb2f4.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\976ebccb.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\977b44f9.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\977cf8c5.wav,Acoustic_guitar,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\978e0a19.wav,Applause,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9797e752.wav,Gong,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\979b3c65.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97a079d5.wav,Double_bass,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97a1d2cb.wav,Clarinet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97abaf0c.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97b26273.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97bbab94.wav,Gunshot_or_gunfire,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97c1f8fe.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97c2fed9.wav,Bass_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97d60ed0.wav,Trumpet,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97db1f95.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\97fa44da.wav,Scissors,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9814c7c8.wav,Fart,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\98155566.wav,Laughter,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\981567ee.wav,Squeak,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\98251d65.wav,Violin_or_fiddle,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\982e16a5.wav,Harmonica,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\982ef140.wav,Snare_drum,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\98333c50.wav,Cowbell,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9836ea79.wav,Knock,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9840f8a8.wav,Fireworks,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\98541a04.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9863b59b.wav,Cough,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\986817e9.wav,Oboe,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\9872bf34.wav,Writing,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\98744c9c.wav,Drawer_open_or_close,FSD
C:\Users\user\Desktop\FSDKaggle2018.audio_train\988025aa.wav,Clarinet,FSD
